sample_id,modality,subject_id,session_id,split,source_file,window_index,window_start_ms,window_end_ms,duration_ms,label_class,label_id,label_scheme,valid,valid_ratio,mask,feature_path,feature_shape,feature_dtype,extractor_name,extractor_version,error
05_P20_20231201_16_19_07_14,video,P20,P20_20231201_1619_07,val,"[""Upper_body_video_05/05_P20_20231201_16_19_07_14.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P20_20231201_16_19_07_14.npz::valid_mask,video_features_v1/05_P20_20231201_16_19_07_14.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P20_20231201_16_20_46_15,video,P20,P20_20231201_1620_46,val,"[""Upper_body_video_05/05_P20_20231201_16_20_46_15.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P20_20231201_16_20_46_15.npz::valid_mask,video_features_v1/05_P20_20231201_16_20_46_15.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P21_20231207_14_58_46_11,video,P21,P21_20231207_1458_46,test,"[""Upper_body_video_05/05_P21_20231207_14_58_46_11.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,false,0.900000,video_features_v1/05_P21_20231207_14_58_46_11.npz::valid_mask,video_features_v1/05_P21_20231207_14_58_46_11.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,coverage_below_0.95
05_P21_20231207_15_04_35_09,video,P21,P21_20231207_1504_35,test,"[""Upper_body_video_05/05_P21_20231207_15_04_35_09.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P21_20231207_15_04_35_09.npz::valid_mask,video_features_v1/05_P21_20231207_15_04_35_09.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P21_20231207_15_07_26_09,video,P21,P21_20231207_1507_26,test,"[""Upper_body_video_05/05_P21_20231207_15_07_26_09.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,false,0.900000,video_features_v1/05_P21_20231207_15_07_26_09.npz::valid_mask,video_features_v1/05_P21_20231207_15_07_26_09.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,coverage_below_0.95
05_P22_20231207_16_04_47_22,video,P22,P22_20231207_1604_47,train,"[""Upper_body_video_05/05_P22_20231207_16_04_47_22.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P22_20231207_16_04_47_22.npz::valid_mask,video_features_v1/05_P22_20231207_16_04_47_22.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P22_20231207_16_05_46_22,video,P22,P22_20231207_1605_46,train,"[""Upper_body_video_05/05_P22_20231207_16_05_46_22.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P22_20231207_16_05_46_22.npz::valid_mask,video_features_v1/05_P22_20231207_16_05_46_22.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P23_20231208_09_40_27_29,video,P23,P23_20231208_0940_27,train,"[""Upper_body_video_05/05_P23_20231208_09_40_27_29.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P23_20231208_09_40_27_29.npz::valid_mask,video_features_v1/05_P23_20231208_09_40_27_29.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P23_20231208_09_42_10_14,video,P23,P23_20231208_0942_10,train,"[""Upper_body_video_05/05_P23_20231208_09_42_10_14.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P23_20231208_09_42_10_14.npz::valid_mask,video_features_v1/05_P23_20231208_09_42_10_14.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P24_20231208_15_10_02_31,video,P24,P24_20231208_1510_02,train,"[""Upper_body_video_05/05_P24_20231208_15_10_02_31.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P24_20231208_15_10_02_31.npz::valid_mask,video_features_v1/05_P24_20231208_15_10_02_31.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P24_20231208_15_12_51_23,video,P24,P24_20231208_1512_51,train,"[""Upper_body_video_05/05_P24_20231208_15_12_51_23.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P24_20231208_15_12_51_23.npz::valid_mask,video_features_v1/05_P24_20231208_15_12_51_23.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P24_20231208_15_14_33_43,video,P24,P24_20231208_1514_33,train,"[""Upper_body_video_05/05_P24_20231208_15_14_33_43.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P24_20231208_15_14_33_43.npz::valid_mask,video_features_v1/05_P24_20231208_15_14_33_43.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P25_20231208_16_03_00_35,video,P25,P25_20231208_1603_00,train,"[""Upper_body_video_05/05_P25_20231208_16_03_00_35.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P25_20231208_16_03_00_35.npz::valid_mask,video_features_v1/05_P25_20231208_16_03_00_35.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P25_20231208_16_04_11_17,video,P25,P25_20231208_1604_11,train,"[""Upper_body_video_05/05_P25_20231208_16_04_11_17.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P25_20231208_16_04_11_17.npz::valid_mask,video_features_v1/05_P25_20231208_16_04_11_17.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P25_20231208_16_05_32_29,video,P25,P25_20231208_1605_32,train,"[""Upper_body_video_05/05_P25_20231208_16_05_32_29.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P25_20231208_16_05_32_29.npz::valid_mask,video_features_v1/05_P25_20231208_16_05_32_29.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P26_20231208_19_16_15_28,video,P26,P26_20231208_1916_15,train,"[""Upper_body_video_05/05_P26_20231208_19_16_15_28.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P26_20231208_19_16_15_28.npz::valid_mask,video_features_v1/05_P26_20231208_19_16_15_28.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P26_20231208_19_17_21_21,video,P26,P26_20231208_1917_21,train,"[""Upper_body_video_05/05_P26_20231208_19_17_21_21.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P26_20231208_19_17_21_21.npz::valid_mask,video_features_v1/05_P26_20231208_19_17_21_21.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P26_20231208_19_18_37_18,video,P26,P26_20231208_1918_37,train,"[""Upper_body_video_05/05_P26_20231208_19_18_37_18.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P26_20231208_19_18_37_18.npz::valid_mask,video_features_v1/05_P26_20231208_19_18_37_18.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P27_20231226_14_46_24_20,video,P27,P27_20231226_1446_24,test,"[""Upper_body_video_05/05_P27_20231226_14_46_24_20.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P27_20231226_14_46_24_20.npz::valid_mask,video_features_v1/05_P27_20231226_14_46_24_20.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P27_20231226_14_47_20_21,video,P27,P27_20231226_1447_20,test,"[""Upper_body_video_05/05_P27_20231226_14_47_20_21.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P27_20231226_14_47_20_21.npz::valid_mask,video_features_v1/05_P27_20231226_14_47_20_21.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P27_20231226_14_48_34_30,video,P27,P27_20231226_1448_34,test,"[""Upper_body_video_05/05_P27_20231226_14_48_34_30.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P27_20231226_14_48_34_30.npz::valid_mask,video_features_v1/05_P27_20231226_14_48_34_30.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P28_20231226_15_59_11_16,video,P28,P28_20231226_1559_11,train,"[""Upper_body_video_05/05_P28_20231226_15_59_11_16.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P28_20231226_15_59_11_16.npz::valid_mask,video_features_v1/05_P28_20231226_15_59_11_16.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P28_20231226_16_00_31_16,video,P28,P28_20231226_1600_31,train,"[""Upper_body_video_05/05_P28_20231226_16_00_31_16.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P28_20231226_16_00_31_16.npz::valid_mask,video_features_v1/05_P28_20231226_16_00_31_16.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P28_20231226_16_01_48_23,video,P28,P28_20231226_1601_48,train,"[""Upper_body_video_05/05_P28_20231226_16_01_48_23.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P28_20231226_16_01_48_23.npz::valid_mask,video_features_v1/05_P28_20231226_16_01_48_23.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P29_20231229_09_14_15_12,video,P29,P29_20231229_0914_15,val,"[""Upper_body_video_05/05_P29_20231229_09_14_15_12.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P29_20231229_09_14_15_12.npz::valid_mask,video_features_v1/05_P29_20231229_09_14_15_12.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P29_20231229_09_15_09_20,video,P29,P29_20231229_0915_09,val,"[""Upper_body_video_05/05_P29_20231229_09_15_09_20.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P29_20231229_09_15_09_20.npz::valid_mask,video_features_v1/05_P29_20231229_09_15_09_20.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P29_20231229_09_16_30_23,video,P29,P29_20231229_0916_30,val,"[""Upper_body_video_05/05_P29_20231229_09_16_30_23.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P29_20231229_09_16_30_23.npz::valid_mask,video_features_v1/05_P29_20231229_09_16_30_23.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P30_20231229_14_42_14_33,video,P30,P30_20231229_1442_14,train,"[""Upper_body_video_05/05_P30_20231229_14_42_14_33.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P30_20231229_14_42_14_33.npz::valid_mask,video_features_v1/05_P30_20231229_14_42_14_33.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P30_20231229_14_43_20_25,video,P30,P30_20231229_1443_20,train,"[""Upper_body_video_05/05_P30_20231229_14_43_20_25.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P30_20231229_14_43_20_25.npz::valid_mask,video_features_v1/05_P30_20231229_14_43_20_25.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P30_20231229_14_44_56_32,video,P30,P30_20231229_1444_56,train,"[""Upper_body_video_05/05_P30_20231229_14_44_56_32.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P30_20231229_14_44_56_32.npz::valid_mask,video_features_v1/05_P30_20231229_14_44_56_32.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P31_20231229_16_00_17_38,video,P31,P31_20231229_1600_17,train,"[""Upper_body_video_05/05_P31_20231229_16_00_17_38.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P31_20231229_16_00_17_38.npz::valid_mask,video_features_v1/05_P31_20231229_16_00_17_38.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P31_20231229_16_01_16_28,video,P31,P31_20231229_1601_16,train,"[""Upper_body_video_05/05_P31_20231229_16_01_16_28.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P31_20231229_16_01_16_28.npz::valid_mask,video_features_v1/05_P31_20231229_16_01_16_28.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P31_20231229_16_02_52_18,video,P31,P31_20231229_1602_52,train,"[""Upper_body_video_05/05_P31_20231229_16_02_52_18.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P31_20231229_16_02_52_18.npz::valid_mask,video_features_v1/05_P31_20231229_16_02_52_18.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P32_20231229_19_09_58_19,video,P32,P32_20231229_1909_58,test,"[""Upper_body_video_05/05_P32_20231229_19_09_58_19.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P32_20231229_19_09_58_19.npz::valid_mask,video_features_v1/05_P32_20231229_19_09_58_19.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P32_20231229_19_12_58_19,video,P32,P32_20231229_1912_58,test,"[""Upper_body_video_05/05_P32_20231229_19_12_58_19.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P32_20231229_19_12_58_19.npz::valid_mask,video_features_v1/05_P32_20231229_19_12_58_19.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P33_20240108_16_09_48_15,video,P33,P33_20240108_1609_48,test,"[""Upper_body_video_05/05_P33_20240108_16_09_48_15.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P33_20240108_16_09_48_15.npz::valid_mask,video_features_v1/05_P33_20240108_16_09_48_15.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P33_20240108_16_11_34_16,video,P33,P33_20240108_1611_34,test,"[""Upper_body_video_05/05_P33_20240108_16_11_34_16.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P33_20240108_16_11_34_16.npz::valid_mask,video_features_v1/05_P33_20240108_16_11_34_16.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P33_20240108_16_12_26_16,video,P33,P33_20240108_1612_26,test,"[""Upper_body_video_05/05_P33_20240108_16_12_26_16.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P33_20240108_16_12_26_16.npz::valid_mask,video_features_v1/05_P33_20240108_16_12_26_16.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P34_20240108_14_48_42_14,video,P34,P34_20240108_1448_42,val,"[""Upper_body_video_05/05_P34_20240108_14_48_42_14.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P34_20240108_14_48_42_14.npz::valid_mask,video_features_v1/05_P34_20240108_14_48_42_14.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P34_20240108_14_49_55_18,video,P34,P34_20240108_1449_55,val,"[""Upper_body_video_05/05_P34_20240108_14_49_55_18.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P34_20240108_14_49_55_18.npz::valid_mask,video_features_v1/05_P34_20240108_14_49_55_18.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P34_20240108_14_51_08_15,video,P34,P34_20240108_1451_08,val,"[""Upper_body_video_05/05_P34_20240108_14_51_08_15.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P34_20240108_14_51_08_15.npz::valid_mask,video_features_v1/05_P34_20240108_14_51_08_15.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P35_20240109_09_29_18_16,video,P35,P35_20240109_0929_18,train,"[""Upper_body_video_05/05_P35_20240109_09_29_18_16.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P35_20240109_09_29_18_16.npz::valid_mask,video_features_v1/05_P35_20240109_09_29_18_16.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P35_20240109_09_30_31_23,video,P35,P35_20240109_0930_31,train,"[""Upper_body_video_05/05_P35_20240109_09_30_31_23.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P35_20240109_09_30_31_23.npz::valid_mask,video_features_v1/05_P35_20240109_09_30_31_23.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P35_20240109_09_32_02_16,video,P35,P35_20240109_0932_02,train,"[""Upper_body_video_05/05_P35_20240109_09_32_02_16.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P35_20240109_09_32_02_16.npz::valid_mask,video_features_v1/05_P35_20240109_09_32_02_16.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P36_20240109_17_00_33_27,video,P36,P36_20240109_1700_33,train,"[""Upper_body_video_05/05_P36_20240109_17_00_33_27.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P36_20240109_17_00_33_27.npz::valid_mask,video_features_v1/05_P36_20240109_17_00_33_27.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P37_20240109_19_01_55_24,video,P37,P37_20240109_1901_55,train,"[""Upper_body_video_05/05_P37_20240109_19_01_55_24.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P37_20240109_19_01_55_24.npz::valid_mask,video_features_v1/05_P37_20240109_19_01_55_24.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P37_20240109_19_02_57_30,video,P37,P37_20240109_1902_57,train,"[""Upper_body_video_05/05_P37_20240109_19_02_57_30.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P37_20240109_19_02_57_30.npz::valid_mask,video_features_v1/05_P37_20240109_19_02_57_30.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P37_20240109_19_04_36_30,video,P37,P37_20240109_1904_36,train,"[""Upper_body_video_05/05_P37_20240109_19_04_36_30.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P37_20240109_19_04_36_30.npz::valid_mask,video_features_v1/05_P37_20240109_19_04_36_30.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P38_20240110_14_34_16_14,video,P38,P38_20240110_1434_16,test,"[""Upper_body_video_05/05_P38_20240110_14_34_16_14.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,false,0.900000,video_features_v1/05_P38_20240110_14_34_16_14.npz::valid_mask,video_features_v1/05_P38_20240110_14_34_16_14.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,coverage_below_0.95
05_P38_20240110_14_35_57_23,video,P38,P38_20240110_1435_57,test,"[""Upper_body_video_05/05_P38_20240110_14_35_57_23.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P38_20240110_14_35_57_23.npz::valid_mask,video_features_v1/05_P38_20240110_14_35_57_23.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P38_20240110_14_37_08_24,video,P38,P38_20240110_1437_08,test,"[""Upper_body_video_05/05_P38_20240110_14_37_08_24.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,false,0.900000,video_features_v1/05_P38_20240110_14_37_08_24.npz::valid_mask,video_features_v1/05_P38_20240110_14_37_08_24.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,coverage_below_0.95
05_P39_20240110_15_46_41_29,video,P39,P39_20240110_1546_41,train,"[""Upper_body_video_05/05_P39_20240110_15_46_41_29.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P39_20240110_15_46_41_29.npz::valid_mask,video_features_v1/05_P39_20240110_15_46_41_29.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P39_20240110_15_47_57_25,video,P39,P39_20240110_1547_57,train,"[""Upper_body_video_05/05_P39_20240110_15_47_57_25.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P39_20240110_15_47_57_25.npz::valid_mask,video_features_v1/05_P39_20240110_15_47_57_25.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P39_20240110_15_51_39_25,video,P39,P39_20240110_1551_39,train,"[""Upper_body_video_05/05_P39_20240110_15_51_39_25.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P39_20240110_15_51_39_25.npz::valid_mask,video_features_v1/05_P39_20240110_15_51_39_25.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P40_20240110_17_12_27_22,video,P40,P40_20240110_1712_27,val,"[""Upper_body_video_05/05_P40_20240110_17_12_27_22.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P40_20240110_17_12_27_22.npz::valid_mask,video_features_v1/05_P40_20240110_17_12_27_22.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
05_P40_20240110_17_13_26_22,video,P40,P40_20240110_1713_26,val,"[""Upper_body_video_05/05_P40_20240110_17_13_26_22.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,false,0.900000,video_features_v1/05_P40_20240110_17_13_26_22.npz::valid_mask,video_features_v1/05_P40_20240110_17_13_26_22.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,coverage_below_0.95
05_P40_20240110_17_15_04_20,video,P40,P40_20240110_1715_04,val,"[""Upper_body_video_05/05_P40_20240110_17_15_04_20.mp4""]",0,0,10000,10000,Phone call,3,dcpt_video_6c_v1,true,1.000000,video_features_v1/05_P40_20240110_17_15_04_20.npz::valid_mask,video_features_v1/05_P40_20240110_17_15_04_20.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
07_P01_20231111_10_50_57_16,video,P01,P01_20231111_1050_57,val,"[""Upper_body_video_07/07_P01_20231111_10_50_57_16.mp4""]",0,0,10000,10000,Reading,4,dcpt_video_6c_v1,true,1.000000,video_features_v1/07_P01_20231111_10_50_57_16.npz::valid_mask,video_features_v1/07_P01_20231111_10_50_57_16.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
07_P01_20231111_10_52_32_17,video,P01,P01_20231111_1052_32,val,"[""Upper_body_video_07/07_P01_20231111_10_52_32_17.mp4""]",0,0,10000,10000,Reading,4,dcpt_video_6c_v1,true,1.000000,video_features_v1/07_P01_20231111_10_52_32_17.npz::valid_mask,video_features_v1/07_P01_20231111_10_52_32_17.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
